id,adults,children,weekends,weekdays,meal_type,room_type,arrival,lead_time,segment,repeat,price,requests,booking_status
17653,3,0,3,6,Meal Plan 1,Room_Type 4,2018-07-18,,Online,0,148.7,2,0
17654,2,0,0,2,Not Selected,Room_Type 1,2018-08-19,0.0,Online,0,148.0,1,0
17655,1,0,2,4,Meal Plan 1,Room_Type 1,2018-06-12,69.0,Offline,0,120.0,0,1
17656,2,0,1,3,Meal Plan 1,Room_Type 4,2018-09-26,22.0,Online,0,94.86,1,0
17657,2,0,1,4,Meal Plan 1,Room_Type 1,2018-03-14,71.0,Online,0,58.25,1,0
17658,1,0,2,1,Meal Plan 1,Room_Type 1,2018-02-28,116.0,Offline,0,75.0,0,0
17659,1,0,0,1,Meal Plan 1,Room_Type 1,2017-10-21,5.0,Online,0,0.0,0,0
17660,2,0,0,4,Meal Plan 1,Room_Type 1,2018-06-15,119.0,Online,0,,1,1
17661,2,0,0,2,Meal Plan 1,Room_Type 1,2018-02-19,,Online,0,,1,0
17662,2,0,0,2,Meal Plan 1,Room_Type 1,2017-11-20,3.0,Online,0,122.0,1,0
17663,2,0,1,0,Meal Plan 1,Room_Type 7,2018-01-25,3.0,Complementary,0,0.0,1,0
17664,2,0,0,4,Meal Plan 1,Room_Type 1,2018-04-26,100.0,Online,0,93.08,1,0
17665,3,0,2,2,Meal Plan 1,Room_Type 4,2018-12-04,59.0,Online,0,119.0,1,0
17666,2,1,0,2,Meal Plan 1,Room_Type 1,2018-07-05,135.0,Online,0,126.0,1,0
17667,2,0,2,1,Not Selected,Room_Type 1,2018-12-04,45.0,Online,0,60.98,1,0
17668,2,0,0,3,Meal Plan 2,Room_Type 1,2017-09-23,34.0,Online,0,224.67,0,1
17669,2,0,2,0,Not Selected,Room_Type 1,2018-09-25,,Online,0,160.0,0,0
17670,2,0,2,5,Not Selected,Room_Type 1,2018-12-17,53.0,Online,0,74.8,2,0
17671,3,0,2,3,Meal Plan 1,Room_Type 4,2018-12-22,89.0,Online,0,119.0,1,0
17672,1,0,0,2,Meal Plan 2,Room_Type 1,2018-06-15,256.0,Offline,0,90.0,0,0
17673,2,0,1,3,Meal Plan 1,Room_Type 1,2018-10-03,285.0,Offline,0,100.0,0,1
17674,3,0,2,1,Meal Plan 2,Room_Type 1,2018-03-27,122.0,Offline,0,128.0,2,0
17675,2,0,1,1,Meal Plan 2,Room_Type 1,2018-06-06,247.0,Offline,0,115.0,1,1
17676,2,0,2,2,Meal Plan 1,Room_Type 1,2018-07-01,25.0,Offline,0,72.25,0,0
17677,3,0,1,2,Meal Plan 1,Room_Type 4,2018-10-28,229.0,Online,0,128.7,0,1
17678,2,0,0,3,Meal Plan 1,Room_Type 4,2018-05-12,76.0,Online,0,140.4,2,0
17679,2,0,1,2,Meal Plan 1,Room_Type 1,2017-11-13,17.0,Offline,0,38.67,0,0
17680,2,0,2,6,Meal Plan 1,Room_Type 4,2018-09-10,,Online,0,149.4,2,0
17681,2,1,2,1,Meal Plan 1,Room_Type 1,2018-07-23,119.0,Online,0,121.5,0,0
17682,2,0,1,1,Meal Plan 2,Room_Type 1,2018-06-06,247.0,Offline,0,115.0,1,1
17683,2,0,1,2,Meal Plan 1,Room_Type 1,2018-08-05,59.0,Online,0,104.64,1,0
17684,2,0,2,2,Meal Plan 1,Room_Type 1,2018-10-30,266.0,Online,0,86.7,2,0
17685,2,0,0,1,Not Selected,Room_Type 1,2018-09-29,80.0,Online,0,125.1,1,1
17686,2,0,1,3,Meal Plan 2,,2018-10-24,178.0,Offline,0,106.25,1,1
17687,2,0,1,2,Meal Plan 1,Room_Type 4,2017-12-28,91.0,Offline,0,60.0,0,0
17688,2,0,1,4,Meal Plan 1,Room_Type 4,2017-11-25,62.0,Offline,0,60.0,0,0
17689,2,1,1,4,Meal Plan 1,Room_Type 1,2018-11-14,3.0,Online,0,94.35,2,0
17690,2,0,2,1,Meal Plan 1,Room_Type 4,2018-07-09,76.0,Online,0,127.8,0,1
17691,3,0,2,1,Meal Plan 1,Room_Type 1,2018-05-01,99.0,Online,0,137.7,2,0
17692,2,0,2,2,Meal Plan 1,Room_Type 1,2018-03-06,8.0,Online,0,103.0,0,0
17693,2,0,2,2,Not Selected,Room_Type 1,2018-03-20,42.0,Online,0,86.98,0,1
17694,2,0,0,4,Meal Plan 1,Room_Type 1,2018-02-24,24.0,Online,0,100.0,1,1
17695,2,2,1,3,Meal Plan 1,Room_Type 6,2018-04-28,88.0,Online,0,180.63,0,1
17696,2,0,2,1,Not Selected,Room_Type 1,2017-07-05,71.0,Online,0,55.8,0,1
17697,2,1,0,1,Meal Plan 1,Room_Type 1,2018-09-16,75.0,Online,0,152.1,2,0
17698,2,0,1,2,Meal Plan 1,Room_Type 4,2018-10-21,71.0,Online,0,101.87,1,0
17699,2,0,1,3,Meal Plan 1,Room_Type 1,2018-09-19,161.0,Offline,0,95.88,0,0
17700,2,0,2,3,Meal Plan 1,Room_Type 1,2018-04-08,,Online,0,90.95,0,1
17701,2,0,0,2,Meal Plan 1,Room_Type 1,2018-03-24,33.0,Online,0,135.9,0,0
17702,1,0,0,1,Not Selected,Room_Type 1,2018-11-17,17.0,Online,0,88.0,1,0
17703,3,0,2,8,Meal Plan 1,Room_Type 1,2018-06-28,132.0,Online,0,92.02,2,0
17704,1,0,0,1,Meal Plan 1,Room_Type 1,2017-12-10,9.0,Corporate,0,65.0,0,0
17705,2,0,2,2,Meal Plan 1,Room_Type 1,2018-05-15,30.0,Online,0,126.9,1,0
17706,2,0,1,2,Meal Plan 1,Room_Type 1,2018-09-30,267.0,Offline,0,95.0,0,1
17707,2,0,1,3,Meal Plan 2,Room_Type 1,2018-10-17,64.0,Online,0,153.0,0,1
17708,1,0,0,1,Meal Plan 1,Room_Type 2,2018-03-18,16.0,Online,0,103.0,1,0
17709,2,0,2,5,Meal Plan 1,Room_Type 4,2018-07-18,116.0,Online,0,121.37,0,1
17710,2,0,3,6,Meal Plan 1,Room_Type 1,2017-10-31,78.0,Online,0,89.25,1,1
17711,2,0,0,1,Meal Plan 1,Room_Type 1,2018-03-26,67.0,Offline,0,80.24,1,0
17712,2,0,1,0,Meal Plan 1,Room_Type 1,2017-10-12,7.0,Corporate,0,75.0,0,0
17713,2,0,0,3,Meal Plan 1,Room_Type 4,2018-03-09,48.0,Online,0,105.3,1,0
17714,2,0,1,2,Meal Plan 1,Room_Type 4,2018-07-15,91.0,Offline,0,82.45,0,0
17715,2,0,0,2,Meal Plan 1,Room_Type 1,2018-11-02,44.0,Offline,0,,0,0
17716,2,0,0,4,Meal Plan 1,Room_Type 1,2018-03-15,99.0,Online,0,73.95,0,1
17717,1,0,0,2,Meal Plan 1,Room_Type 1,2018-10-28,22.0,Offline,0,90.0,0,0
17718,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-15,188.0,Offline,0,130.0,0,1
17719,2,0,0,1,Not Selected,Room_Type 1,2018-07-29,153.0,Online,0,94.5,1,0
17720,1,0,2,2,Meal Plan 1,Room_Type 1,2018-01-29,12.0,Online,0,77.0,0,0
17721,1,0,0,1,Meal Plan 1,,2018-05-24,5.0,Corporate,1,67.0,0,0
17722,2,0,2,2,Meal Plan 1,Room_Type 1,2018-03-20,60.0,Offline,0,75.0,0,1
17723,2,0,0,3,Meal Plan 1,Room_Type 4,2018-06-14,11.0,Corporate,0,90.0,0,1
17724,2,0,1,3,Meal Plan 1,Room_Type 1,2018-10-24,39.0,Offline,0,85.0,0,0
17725,2,0,2,0,Meal Plan 1,Room_Type 4,2018-09-25,,Online,0,164.0,0,1
17726,2,0,1,4,Not Selected,Room_Type 1,2018-11-07,17.0,Online,0,100.73,1,0
17727,2,0,0,2,Meal Plan 2,Room_Type 1,2017-08-14,39.0,Offline,0,109.0,0,0
17728,2,0,2,3,Meal Plan 1,Room_Type 4,2018-05-21,82.0,Offline,0,90.95,0,0
17729,2,0,0,2,Meal Plan 1,Room_Type 4,2018-06-30,68.0,Online,0,131.4,1,1
17730,2,1,0,1,Not Selected,Room_Type 1,2018-08-24,21.0,Online,0,146.5,2,0
17731,1,0,1,2,Meal Plan 1,Room_Type 1,2018-09-12,3.0,Corporate,1,67.0,1,0
17732,1,2,0,1,Meal Plan 1,Room_Type 1,2018-03-12,21.0,Online,0,127.0,0,0
17733,2,2,1,2,Not Selected,Room_Type 6,2017-08-21,11.0,Online,0,153.0,1,0
17734,2,0,0,3,Meal Plan 1,Room_Type 1,2017-07-29,138.0,Online,0,58.9,0,0
17735,1,0,0,3,Meal Plan 1,Room_Type 1,2018-01-26,18.0,Online,0,72.9,0,0
17736,2,0,2,1,Meal Plan 1,Room_Type 1,2018-09-11,51.0,Offline,0,85.5,0,0
17737,0,2,2,2,Meal Plan 1,Room_Type 2,2018-12-02,38.0,Online,0,77.86,1,0
17738,2,0,0,2,Not Selected,Room_Type 1,2018-12-29,17.0,Online,0,120.0,1,0
17739,2,0,3,7,Not Selected,Room_Type 1,2018-01-29,18.0,Online,0,77.2,0,0
17740,2,0,0,1,Meal Plan 1,Room_Type 4,2018-08-11,101.0,Online,0,101.18,1,0
17741,2,0,1,2,Meal Plan 1,Room_Type 1,2018-07-08,215.0,Online,0,96.3,0,1
17742,3,0,2,3,Meal Plan 1,Room_Type 4,2018-01-30,6.0,Online,0,130.0,2,0
17743,1,0,1,1,Meal Plan 1,Room_Type 1,2018-12-03,85.0,Online,0,98.0,0,1
17744,3,0,0,1,Meal Plan 1,,2018-12-17,213.0,Online,0,,0,0
17745,2,0,1,2,Meal Plan 1,Room_Type 4,2018-04-22,58.0,Online,0,118.8,0,1
17746,2,0,1,4,Meal Plan 1,Room_Type 1,2018-03-09,38.0,Online,0,,1,0
17747,2,0,0,1,Meal Plan 1,Room_Type 4,2018-05-21,4.0,Offline,0,107.0,0,0
17748,1,0,2,1,Not Selected,Room_Type 1,2018-04-30,42.0,Online,0,116.1,0,1
17749,1,0,2,4,Meal Plan 1,Room_Type 1,2018-06-12,69.0,Offline,0,120.0,0,1
17750,2,0,2,4,Not Selected,Room_Type 1,2018-11-17,15.0,Online,0,92.5,0,1
17751,2,0,2,2,Meal Plan 1,Room_Type 1,2018-05-15,30.0,Online,0,126.9,1,1
17752,2,0,0,2,Not Selected,Room_Type 1,2018-07-08,0.0,Online,0,143.5,0,0
17753,2,0,2,3,Meal Plan 1,Room_Type 1,2018-10-13,245.0,Online,0,106.59,0,1
17754,2,0,1,1,Meal Plan 1,Room_Type 1,2018-10-29,16.0,Online,0,140.0,1,1
17755,1,0,1,0,Not Selected,Room_Type 1,2018-09-12,6.0,Online,0,129.0,2,0
17756,2,0,0,2,Meal Plan 1,Room_Type 4,2017-10-15,7.0,Online,0,145.0,1,0
17757,3,0,2,5,Meal Plan 1,Room_Type 4,2018-08-03,77.0,Online,0,150.3,2,0
17758,2,0,2,2,Meal Plan 1,Room_Type 1,2018-03-13,64.0,Online,0,,1,0
17759,2,0,0,2,Meal Plan 2,Room_Type 1,2017-08-14,39.0,Offline,0,109.0,0,0
17760,2,0,0,3,Meal Plan 1,,2018-10-13,37.0,Offline,0,105.0,0,0
17761,2,0,0,2,Not Selected,Room_Type 1,2018-08-18,221.0,Online,0,94.5,3,0
17762,3,0,1,3,Meal Plan 1,Room_Type 1,2018-05-02,100.0,Online,0,132.18,0,1
17763,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-22,19.0,Corporate,0,90.0,0,0
17764,3,0,0,3,Meal Plan 1,Room_Type 4,2018-07-27,69.0,Online,0,137.7,2,0
17765,2,0,1,1,Meal Plan 1,Room_Type 1,2017-10-26,61.0,Offline,0,72.24,1,0
17766,2,0,0,2,Meal Plan 1,Room_Type 4,2018-10-12,49.0,Online,0,139.5,4,0
17767,1,0,0,1,Meal Plan 1,Room_Type 1,2018-10-19,2.0,Corporate,1,89.0,1,0
17768,2,0,1,1,Meal Plan 1,Room_Type 1,2018-04-09,,Offline,0,70.0,1,0
17769,2,0,0,2,Meal Plan 2,Room_Type 1,2018-06-24,265.0,Offline,0,115.0,1,1
17770,2,0,0,1,Meal Plan 1,Room_Type 1,2018-03-26,67.0,Offline,0,89.24,1,0
17771,2,0,0,2,Meal Plan 1,Room_Type 1,2017-09-30,1.0,Offline,1,102.6,0,0
17772,2,0,0,3,Meal Plan 1,Room_Type 1,2018-11-30,,Online,0,104.0,2,0
17773,2,0,1,0,Meal Plan 1,Room_Type 1,2018-10-16,286.0,Offline,0,90.0,0,1
17774,2,0,1,2,Meal Plan 1,Room_Type 1,2018-06-27,130.0,Online,0,96.3,0,0
17775,2,0,0,4,Meal Plan 1,Room_Type 1,2018-09-28,100.0,Offline,0,,0,1
17776,2,0,0,1,Meal Plan 1,Room_Type 1,2018-10-28,57.0,Online,0,116.1,2,0
17777,1,0,0,3,Meal Plan 1,Room_Type 1,2018-08-30,7.0,Offline,0,80.0,0,0
17778,3,0,1,1,Meal Plan 1,Room_Type 1,2017-10-05,40.0,Offline,0,98.0,0,0
17779,2,0,0,2,Meal Plan 1,Room_Type 1,2018-08-05,138.0,Online,0,109.8,1,0
17780,2,0,2,4,Meal Plan 1,Room_Type 1,2018-03-11,46.0,Online,0,77.35,1,0
17781,1,0,0,1,Meal Plan 1,Room_Type 1,2018-05-24,1.0,Corporate,0,89.0,0,0
17782,1,0,0,3,Meal Plan 1,Room_Type 1,2018-06-14,71.0,Offline,0,,0,0
17783,2,0,0,2,Meal Plan 1,Room_Type 4,2018-11-18,44.0,Online,0,83.39,1,0
17784,2,0,0,1,Meal Plan 2,Room_Type 2,2017-07-23,110.0,Offline,0,98.2,1,0
17785,2,0,0,2,Meal Plan 2,Room_Type 1,2018-09-09,21.0,Online,0,183.15,1,0
17786,1,0,1,0,Meal Plan 1,Room_Type 1,2017-10-12,4.0,Corporate,0,65.0,0,0
17787,2,0,2,1,Meal Plan 1,Room_Type 1,2018-05-08,13.0,Online,0,111.0,2,0
17788,1,0,0,3,Meal Plan 1,Room_Type 1,2018-02-10,1.0,Online,0,86.0,0,0
17789,2,0,2,5,Meal Plan 1,Room_Type 1,2018-04-13,85.0,Online,0,90.95,0,1
17790,2,1,1,1,Meal Plan 1,Room_Type 1,2018-05-30,14.0,Online,0,134.0,1,0
17791,1,0,0,2,Meal Plan 1,Room_Type 1,2017-08-04,1.0,Corporate,0,65.0,0,1
17792,2,0,1,1,Meal Plan 1,Room_Type 1,2018-03-12,,Offline,0,58.0,0,0
17793,2,0,0,2,Meal Plan 1,Room_Type 1,2018-05-19,28.0,Corporate,0,100.0,0,1
17794,2,0,2,1,Meal Plan 1,Room_Type 4,2017-09-20,2.0,Offline,0,75.0,0,0
17795,1,0,2,1,Meal Plan 2,Room_Type 1,2018-09-17,220.0,Offline,0,128.0,0,1
17796,2,0,0,3,Meal Plan 1,Room_Type 1,2017-09-22,4.0,Offline,0,116.0,1,0
17797,1,0,0,3,Meal Plan 1,Room_Type 4,2018-09-20,13.0,Corporate,0,110.0,0,1
17798,2,0,0,1,Meal Plan 1,Room_Type 1,2018-09-27,0.0,Corporate,0,,0,0
17799,2,0,1,1,Meal Plan 1,Room_Type 2,2018-02-15,35.0,Online,0,69.53,0,0
17800,1,0,0,1,Meal Plan 1,Room_Type 1,2017-11-05,,Corporate,0,65.0,0,1
17801,2,0,2,1,Meal Plan 1,Room_Type 1,2018-03-05,11.0,Offline,0,64.8,0,0
17802,2,0,0,3,Not Selected,Room_Type 1,2018-03-31,64.0,Online,0,80.1,1,0
17803,1,0,0,2,Meal Plan 1,Room_Type 1,2017-10-02,164.0,Offline,0,100.0,0,0
17804,1,0,0,1,Not Selected,Room_Type 1,2018-09-22,1.0,Online,0,,1,0
17805,3,0,2,0,Meal Plan 1,Room_Type 4,2018-03-20,39.0,Online,0,114.3,1,1
17806,2,0,1,0,Meal Plan 1,Room_Type 1,2018-08-22,179.0,Online,0,114.3,0,1
17807,2,0,0,5,Meal Plan 1,Room_Type 1,2017-08-11,221.0,Online,0,76.5,1,1
17808,1,0,1,0,Not Selected,Room_Type 1,2018-05-16,3.0,Offline,0,71.2,0,0
17809,2,0,0,1,Meal Plan 1,Room_Type 1,2018-09-21,146.0,Offline,0,89.75,0,0
17810,1,0,2,0,Meal Plan 1,Room_Type 1,2017-09-20,5.0,Corporate,1,90.0,0,0
17811,3,0,2,8,Meal Plan 1,Room_Type 4,2018-07-14,151.0,Online,0,131.75,1,1
17812,2,0,0,4,Meal Plan 1,Room_Type 1,2018-04-05,,Online,0,,1,0
17813,2,0,2,0,Meal Plan 1,Room_Type 1,2018-09-11,0.0,Online,0,155.0,1,0
17814,2,2,0,1,Meal Plan 1,Room_Type 6,2018-12-23,60.0,Online,0,156.6,1,0
17815,2,1,1,3,Meal Plan 2,Room_Type 1,2018-10-31,84.0,Online,0,149.18,1,0
17816,2,0,0,3,Meal Plan 1,Room_Type 2,2018-02-18,41.0,Online,0,72.38,0,0
17817,1,0,0,1,Meal Plan 1,Room_Type 1,2018-10-12,12.0,Corporate,1,67.0,1,0
17818,2,1,0,1,Meal Plan 1,Room_Type 1,2018-07-01,,Online,0,152.1,2,0
17819,2,0,0,2,Not Selected,Room_Type 1,2018-07-01,39.0,Online,0,107.1,0,0
17820,2,0,0,1,Meal Plan 1,Room_Type 1,2018-10-27,6.0,Offline,0,95.0,0,0
17821,2,0,2,4,Meal Plan 1,Room_Type 1,2017-08-19,6.0,Online,0,100.67,2,0
17822,2,0,0,2,Meal Plan 1,Room_Type 1,2018-03-17,17.0,Corporate,0,80.0,1,0
17823,2,0,1,3,Meal Plan 1,Room_Type 1,2018-05-19,322.0,Offline,0,80.0,0,1
17824,2,0,0,4,Meal Plan 1,Room_Type 1,2018-03-30,57.0,Online,0,85.85,1,0
17825,1,0,2,1,Meal Plan 1,Room_Type 1,2018-02-28,1.0,Offline,0,60.0,0,1
17826,2,0,1,3,Meal Plan 1,Room_Type 1,2018-10-10,180.0,Online,0,113.4,0,1
17827,2,0,0,1,Not Selected,Room_Type 1,2018-11-18,,Online,0,,1,0
17828,2,0,1,1,Meal Plan 2,Room_Type 1,2018-05-21,4.0,Offline,0,112.0,1,0
17829,2,0,0,1,Meal Plan 1,Room_Type 1,2017-10-17,289.0,Offline,0,67.0,0,0
17830,2,0,0,2,Meal Plan 2,Room_Type 1,2017-09-04,63.0,Offline,0,116.0,0,0
17831,1,0,0,1,Meal Plan 1,Room_Type 1,2018-06-08,43.0,Online,0,80.39,2,0
17832,2,0,1,2,Not Selected,Room_Type 1,2018-06-17,4.0,Online,0,94.36,1,0
17833,1,2,0,3,Meal Plan 1,,2018-05-17,28.0,Online,0,213.63,0,1
17834,2,0,1,1,Meal Plan 1,Room_Type 1,2018-04-30,61.0,Online,0,97.71,0,0
17835,2,0,2,3,Meal Plan 1,Room_Type 1,2017-09-13,40.0,Online,0,94.5,2,0
17836,2,0,1,2,Not Selected,Room_Type 1,2018-12-16,9.0,Online,0,78.0,0,0
17837,2,0,0,1,Not Selected,,2018-06-23,8.0,Online,0,79.0,1,1
17838,1,0,0,3,Meal Plan 1,Room_Type 1,2018-06-30,134.0,Online,0,,0,1
17839,2,0,0,1,Meal Plan 1,Room_Type 1,2017-10-23,45.0,Online,0,81.62,0,0
17840,2,0,0,4,Not Selected,Room_Type 1,2018-04-12,90.0,Online,0,80.75,0,0
17841,1,0,0,3,Not Selected,Room_Type 1,2018-11-17,1.0,Online,0,95.0,2,0
17842,2,0,0,2,Meal Plan 1,Room_Type 1,2018-04-06,105.0,Online,0,62.86,0,0
17843,2,0,0,4,Meal Plan 1,Room_Type 1,2018-11-16,16.0,Offline,0,68.0,1,0
17844,2,0,1,1,Meal Plan 2,Room_Type 1,2018-07-30,301.0,Offline,0,115.0,1,1
17845,3,0,1,1,Meal Plan 1,Room_Type 1,2018-08-22,171.0,Online,0,137.7,0,1
17846,2,2,2,4,Meal Plan 1,Room_Type 6,2018-09-25,22.0,Online,0,224.0,1,0
17847,2,0,0,1,Meal Plan 1,Room_Type 1,2018-03-22,0.0,Complementary,0,0.0,1,0
17848,1,0,0,1,Meal Plan 1,Room_Type 1,2017-10-15,23.0,Corporate,0,65.0,0,0
17849,2,0,2,3,Meal Plan 1,Room_Type 1,2018-06-26,40.0,Online,0,110.7,0,0
17850,2,1,0,1,Meal Plan 1,Room_Type 1,2018-02-06,12.0,Online,0,109.0,0,1
17851,2,0,1,5,Meal Plan 2,Room_Type 1,2018-03-28,94.0,Offline,0,110.75,1,0
17852,2,0,2,1,Meal Plan 1,Room_Type 1,2018-11-20,37.0,Offline,0,72.0,0,0
17853,2,0,0,3,Meal Plan 1,Room_Type 4,2018-09-01,144.0,Online,0,149.4,2,0
17854,2,0,0,3,Meal Plan 1,Room_Type 1,2018-12-08,157.0,Offline,0,68.0,0,0
17855,2,0,0,2,Meal Plan 2,Room_Type 1,2018-09-13,346.0,Offline,0,115.0,1,1
17856,2,0,1,0,Not Selected,Room_Type 1,2018-09-26,25.0,Online,0,119.0,0,1
17857,2,0,1,2,Meal Plan 1,Room_Type 1,2018-09-09,243.0,Online,0,106.2,2,1
17858,2,0,1,2,Meal Plan 1,Room_Type 1,2018-11-04,305.0,Offline,0,89.0,0,1
17859,2,0,0,3,Meal Plan 1,Room_Type 1,2018-02-03,,Online,0,80.3,1,0
17860,2,0,0,3,Meal Plan 1,Room_Type 4,2017-12-29,95.0,Offline,0,60.0,0,0
17861,2,0,2,1,Meal Plan 1,Room_Type 1,2018-03-26,92.0,Online,0,100.0,0,1
17862,2,0,2,4,Meal Plan 1,Room_Type 4,2017-10-28,5.0,Online,0,129.65,0,0
17863,1,0,1,1,Meal Plan 1,Room_Type 1,2018-05-23,6.0,Online,0,97.02,2,0
17864,1,0,0,2,Meal Plan 1,Room_Type 1,2018-01-19,,Offline,0,71.0,0,0
17865,2,0,2,0,Not Selected,Room_Type 1,2018-06-12,1.0,Online,0,,0,0
17866,2,0,0,1,Meal Plan 1,Room_Type 1,2017-12-22,0.0,Online,0,96.0,1,0
17867,2,0,1,1,Meal Plan 1,Room_Type 1,2018-05-02,180.0,Offline,0,100.0,1,0
17868,1,0,0,2,Meal Plan 1,Room_Type 1,2017-10-02,164.0,Offline,0,100.0,0,0
17869,2,0,1,2,Meal Plan 1,Room_Type 1,2018-04-22,168.0,Offline,0,85.0,0,1
17870,1,0,0,4,Meal Plan 1,Room_Type 1,2018-10-26,34.0,Online,0,129.0,1,1
17871,2,0,2,1,Meal Plan 1,Room_Type 1,2018-03-12,15.0,Online,0,103.0,0,1
17872,2,0,1,3,Meal Plan 1,Room_Type 1,2018-09-22,332.0,Online,0,77.23,2,0
17873,2,0,0,2,Meal Plan 1,Room_Type 1,2018-06-03,70.0,Offline,0,100.0,0,0
17874,2,1,0,3,Meal Plan 1,Room_Type 1,2018-10-04,172.0,Online,0,125.1,0,1
17875,2,0,0,1,Meal Plan 2,Room_Type 1,2017-09-30,83.0,Offline,0,112.2,0,0
17876,2,0,0,3,Meal Plan 1,Room_Type 1,2018-03-17,18.0,Online,0,109.0,0,1
17877,2,0,2,1,Meal Plan 2,Room_Type 1,2018-01-02,150.0,Offline,0,101.0,0,0
17878,2,0,0,3,Not Selected,Room_Type 1,2018-11-30,12.0,Online,0,88.0,2,0
17879,2,0,1,2,Not Selected,Room_Type 1,2018-09-30,270.0,Online,0,95.4,1,1
17880,1,0,1,1,Meal Plan 2,Room_Type 1,2018-06-06,247.0,Offline,0,90.0,0,0
17881,2,0,0,2,Meal Plan 2,Room_Type 1,2018-11-18,59.0,Online,0,127.8,1,1
17882,3,0,0,3,Meal Plan 1,Room_Type 5,2018-12-27,,Offline,0,113.05,1,0
17883,2,0,2,3,Meal Plan 1,,2018-09-02,,Online,0,120.96,1,1
17884,2,0,0,4,Meal Plan 1,Room_Type 4,2017-12-29,97.0,Offline,0,60.5,1,0
17885,1,0,2,1,Meal Plan 2,Room_Type 1,2017-07-11,3.0,Offline,0,72.5,0,0
17886,2,0,1,4,Meal Plan 1,Room_Type 4,2018-10-19,235.0,Online,0,103.7,2,1
17887,1,0,0,2,Meal Plan 1,Room_Type 1,2018-11-15,1.0,Corporate,1,88.0,0,0
17888,2,0,2,8,Meal Plan 1,Room_Type 4,2018-03-01,78.0,Online,0,83.85,1,0
17889,3,0,0,3,Meal Plan 1,Room_Type 4,2018-10-06,,Online,0,151.2,1,1
17890,2,0,2,2,Not Selected,Room_Type 1,2018-12-23,199.0,Online,0,,1,1
17891,2,0,0,1,Meal Plan 1,Room_Type 1,2017-12-30,0.0,Online,0,117.0,0,0
17892,2,0,2,3,Meal Plan 2,Room_Type 1,2018-04-24,92.0,Online,0,97.41,1,0
17893,2,0,0,1,Not Selected,Room_Type 1,2018-08-13,143.0,Online,0,103.5,1,0
17894,1,0,2,4,Meal Plan 1,Room_Type 1,2018-09-04,0.0,Offline,0,85.0,1,0
17895,2,0,0,4,Not Selected,Room_Type 1,2018-11-08,,Online,0,159.38,2,0
17896,2,0,0,1,Meal Plan 2,Room_Type 1,2018-08-12,221.0,Offline,0,96.0,1,0
17897,1,0,0,1,Meal Plan 1,Room_Type 1,2018-11-17,7.0,Online,0,89.8,0,0
17898,2,0,1,2,Meal Plan 1,Room_Type 1,2017-12-04,1.0,Offline,0,80.27,0,0
17899,2,0,2,1,Meal Plan 1,,2018-08-13,225.0,Online,0,105.3,0,1
17900,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-24,192.0,Offline,0,95.0,0,0
17901,1,0,0,1,Meal Plan 1,Room_Type 4,2018-05-17,1.0,Complementary,1,0.0,2,0
17902,3,0,0,1,Meal Plan 1,Room_Type 4,2018-07-08,42.0,Online,0,150.3,0,1
17903,2,0,1,3,Meal Plan 1,Room_Type 1,2018-04-04,113.0,Online,0,,2,0
17904,1,0,0,1,Not Selected,Room_Type 1,2018-04-28,3.0,Online,0,119.0,0,0
17905,2,0,0,3,Not Selected,Room_Type 1,2018-07-07,132.0,Online,0,139.0,0,1
17906,2,0,0,2,Meal Plan 1,Room_Type 1,2018-03-17,17.0,Corporate,0,80.0,0,1
17907,2,1,0,2,Meal Plan 1,Room_Type 1,2018-10-28,44.0,Offline,0,,0,0
17908,2,0,0,3,Not Selected,Room_Type 1,2018-03-17,59.0,Online,0,81.3,1,0
17909,2,0,1,0,Meal Plan 1,Room_Type 1,2018-04-04,1.0,Online,0,101.0,2,0
17910,2,0,0,1,Meal Plan 1,Room_Type 1,2017-10-17,289.0,Offline,0,67.0,0,0
17911,1,0,2,5,Meal Plan 1,Room_Type 1,2018-02-07,76.0,Offline,0,41.0,0,0
17912,2,0,0,3,Meal Plan 2,Room_Type 4,2018-04-21,7.0,Online,0,174.0,0,0
17913,2,0,1,1,Meal Plan 1,Room_Type 1,2018-02-20,48.0,Online,0,57.28,1,0
17914,2,2,1,0,Meal Plan 1,,2018-07-11,0.0,Online,0,177.0,0,0
17915,2,0,2,3,Meal Plan 1,Room_Type 1,2018-11-25,,Online,0,70.82,0,0
17916,1,0,0,1,Meal Plan 1,Room_Type 1,2017-10-13,43.0,Offline,0,75.0,0,0
17917,1,0,0,1,Meal Plan 1,Room_Type 1,2018-03-15,6.0,Offline,0,62.0,0,0
17918,2,0,2,5,Meal Plan 1,Room_Type 1,2018-06-26,118.0,Online,0,95.81,0,1
17919,2,0,2,4,Not Selected,Room_Type 1,2018-11-19,74.0,Online,0,74.8,2,1
17920,2,0,3,5,Not Selected,Room_Type 1,2018-07-11,112.0,Online,0,95.63,1,0
17921,2,1,0,2,Meal Plan 1,Room_Type 1,2018-03-25,38.0,Online,0,143.1,2,0
17922,2,0,0,3,Meal Plan 1,,2018-11-03,304.0,Offline,0,89.0,0,1
17923,2,0,0,2,Meal Plan 1,Room_Type 1,2018-06-02,112.0,Offline,0,100.0,0,0
