room_type,meal_type,segment,lead_time,price,id,adults,children,weekends,weekdays,repeat,requests,arrival_month,booking_status
0.0,0.0,3.0,315.0,52.0,16831,2,0,0,2,0,0,12.0,0
0.0,0.0,4.0,58.0,184.0,16832,1,0,0,1,0,2,9.0,0
0.0,0.0,4.0,290.0,73.95,16833,2,0,1,3,0,0,12.0,1
3.0,0.0,3.0,57.0,90.95,16834,2,0,1,2,0,0,9.0,0
0.0,3.0,4.0,1.0,59.03,16835,1,0,0,1,0,0,11.0,0
0.0,3.0,4.0,212.0,92.65,16836,2,0,2,5,0,2,10.0,0
0.0,0.0,3.0,164.0,100.0,16837,1,0,0,2,0,0,10.0,1
3.0,0.0,4.0,68.0,112.2,16838,2,0,2,5,0,1,4.0,0
0.0,0.0,4.0,79.0,52.85,16839,2,0,0,4,0,2,11.0,0
0.0,0.0,4.0,275.0,90.0,16840,2,0,1,4,0,0,10.0,1
0.0,0.0,4.0,49.0,109.8,16841,2,0,0,1,0,3,9.0,0
1.0,0.0,4.0,124.0,82.13,16842,2,0,0,5,0,0,4.0,0
0.0,0.0,0.0,11.0,95.0,16843,1,0,5,10,0,0,5.0,1
0.0,1.0,3.0,377.0,115.0,16844,2,0,0,2,0,1,10.0,1
3.0,0.0,4.0,99.0,140.4,16845,2,0,0,3,0,0,5.0,0
3.0,0.0,4.0,97.0,140.4,16846,2,0,0,3,0,0,5.0,0
0.0,0.0,4.0,211.0,90.95,16847,2,0,1,3,0,0,8.0,1
0.0,0.0,2.0,6.0,67.0,16848,1,0,0,1,1,1,11.0,0
3.0,0.0,4.0,128.0,132.3,16849,2,0,0,5,0,0,10.0,1
0.0,0.0,4.0,207.0,112.5,16850,2,1,0,2,0,0,8.0,1
0.0,0.0,4.0,58.0,99.88,16851,2,1,1,5,0,3,5.0,0
0.0,0.0,4.0,60.0,88.4,16852,2,0,2,2,0,3,12.0,0
0.0,0.0,4.0,0.0,0.0,16853,1,0,0,1,0,1,11.0,0
0.0,3.0,4.0,165.0,94.5,16854,2,0,0,2,0,0,7.0,1
0.0,3.0,4.0,13.0,99.0,16855,2,0,2,0,0,2,5.0,0
3.0,0.0,4.0,128.0,122.4,16856,2,0,1,4,0,0,8.0,1
3.0,0.0,4.0,58.0,136.35,16857,2,0,1,1,0,1,8.0,1
0.0,0.0,3.0,146.0,99.88,16858,2,0,2,0,0,0,4.0,1
0.0,0.0,3.0,69.0,120.0,16859,1,0,2,4,0,0,6.0,1
0.0,0.0,4.0,96.0,76.5,16860,2,0,1,4,0,1,7.0,1
0.0,0.0,4.0,41.0,117.6,16861,2,0,0,3,0,0,3.0,0
3.0,0.0,4.0,33.0,99.88,16862,3,0,1,3,0,1,10.0,1
0.0,0.0,4.0,49.0,126.0,16863,2,0,0,1,0,0,10.0,0
0.0,0.0,3.0,107.0,58.0,16864,2,0,0,3,0,0,3.0,0
3.0,0.0,3.0,31.0,90.0,16865,2,1,1,2,0,1,10.0,0
0.0,3.0,4.0,9.0,68.4,16866,2,0,2,2,0,0,1.0,0
0.0,1.0,3.0,117.0,94.5,16867,2,0,2,1,0,0,8.0,1
0.0,3.0,4.0,37.0,69.5,16868,2,0,1,3,0,1,2.0,0
5.0,0.0,4.0,13.0,221.0,16869,2,2,0,3,0,0,5.0,1
0.0,0.0,4.0,109.0,99.88,16870,2,0,2,1,0,0,7.0,1
0.0,0.0,3.0,304.0,89.0,16871,2,0,0,3,0,0,11.0,1
0.0,0.0,3.0,145.0,65.0,16872,2,0,2,1,0,0,1.0,0
0.0,3.0,4.0,33.0,99.88,16873,1,0,0,2,0,1,5.0,0
0.0,3.0,4.0,8.0,139.0,16874,2,0,0,2,0,2,8.0,0
0.0,3.0,4.0,76.0,72.25,16875,2,0,2,2,0,0,3.0,0
4.0,0.0,2.0,8.0,170.63,16876,1,0,0,1,0,0,10.0,1
3.0,0.0,4.0,54.0,140.4,16877,2,0,0,1,0,0,6.0,0
0.0,0.0,3.0,79.0,192.03,16878,2,0,0,2,0,1,12.0,0
1.0,0.0,4.0,2.0,78.52,16879,2,0,2,1,0,0,1.0,0
0.0,3.0,4.0,33.0,125.1,16880,1,0,0,1,0,1,7.0,0
3.0,0.0,4.0,173.0,126.9,16881,2,0,2,2,0,1,9.0,1
3.0,0.0,4.0,23.0,143.99,16882,3,0,1,2,0,1,5.0,0
3.0,0.0,4.0,58.0,123.3,16883,3,0,0,3,0,2,3.0,0
0.0,1.0,4.0,213.0,123.25,16884,2,0,1,5,0,0,8.0,1
3.0,0.0,3.0,61.0,56.0,16885,2,0,2,3,0,0,12.0,0
3.0,0.0,4.0,4.0,156.0,16886,1,0,0,1,0,0,4.0,1
0.0,3.0,4.0,1.0,79.0,16887,2,0,0,1,0,0,2.0,0
0.0,1.0,3.0,0.0,109.0,16888,2,0,0,2,0,0,8.0,0
0.0,0.0,2.0,0.0,75.0,16889,2,0,0,2,1,0,2.0,0
0.0,0.0,4.0,127.0,114.3,16890,2,0,2,0,0,1,7.0,0
0.0,0.0,4.0,0.0,159.0,16891,2,1,0,1,0,2,6.0,0
0.0,0.0,3.0,87.0,85.0,16892,1,0,2,7,0,1,9.0,0
0.0,0.0,4.0,23.0,112.0,16893,1,0,0,1,0,1,11.0,0
0.0,3.0,4.0,16.0,67.81,16894,2,0,4,7,0,0,12.0,0
0.0,0.0,3.0,19.0,118.15,16895,2,0,1,0,0,0,9.0,1
0.0,0.0,4.0,55.0,56.94,16896,2,0,0,4,0,0,3.0,0
0.0,0.0,3.0,25.0,85.0,16897,2,0,2,2,0,0,10.0,1
0.0,3.0,4.0,41.0,99.0,16898,2,0,0,1,0,0,9.0,0
0.0,1.0,3.0,58.0,80.0,16899,1,0,0,1,0,0,9.0,0
0.0,0.0,3.0,192.0,99.88,16900,1,0,0,2,0,0,6.0,0
0.0,0.0,4.0,124.0,118.8,16901,2,0,2,1,0,2,10.0,0
3.0,0.0,2.0,32.0,95.0,16902,3,0,2,1,0,1,1.0,0
3.0,0.0,4.0,12.0,106.0,16903,2,0,0,2,0,1,2.0,1
0.0,0.0,4.0,144.0,129.6,16904,2,0,1,3,0,2,9.0,1
0.0,0.0,4.0,124.0,110.1,16905,2,0,1,2,0,1,5.0,0
0.0,0.0,4.0,6.0,171.0,16906,2,1,1,1,0,1,8.0,0
0.0,3.0,4.0,253.0,65.83,16907,2,0,2,1,0,0,10.0,1
0.0,3.0,4.0,2.0,124.5,16908,2,0,0,4,0,1,6.0,0
3.0,0.0,4.0,131.0,128.7,16909,3,0,1,3,0,1,8.0,0
0.0,3.0,4.0,19.0,57.98,16910,1,0,0,1,0,1,2.0,0
0.0,0.0,4.0,5.0,105.25,16911,2,0,1,3,0,2,8.0,0
3.0,0.0,3.0,52.0,60.0,16912,2,0,0,3,0,1,11.0,0
0.0,0.0,4.0,1.0,60.0,16913,1,0,2,1,0,0,2.0,1
0.0,0.0,4.0,43.0,77.69,16914,2,0,0,5,0,1,1.0,0
0.0,0.0,3.0,270.0,62.8,16915,2,0,0,4,0,0,4.0,1
0.0,3.0,4.0,6.0,99.88,16916,2,0,0,2,0,2,1.0,0
0.0,3.0,4.0,29.0,132.05,16917,2,0,0,2,0,0,9.0,1
0.0,0.0,3.0,46.0,60.0,16918,2,0,1,2,0,1,1.0,0
0.0,0.0,4.0,133.0,99.88,16919,2,1,0,3,0,1,7.0,0
0.0,0.0,4.0,152.0,90.95,16920,2,0,1,3,0,1,6.0,0
0.0,0.0,4.0,206.0,112.5,16921,2,1,1,2,0,1,10.0,1
0.0,3.0,4.0,21.0,118.0,16922,2,0,0,1,0,1,9.0,0
0.0,0.0,4.0,87.0,74.15,16923,2,0,0,1,0,0,4.0,1
0.0,0.0,3.0,211.0,100.0,16924,2,0,0,2,0,0,5.0,1
0.0,0.0,3.0,317.0,120.0,16925,2,0,0,2,0,0,9.0,1
0.0,1.0,3.0,327.0,88.0,16926,2,0,2,4,0,0,9.0,0
0.0,0.0,3.0,164.0,100.0,16927,1,0,0,2,0,0,10.0,0
0.0,0.0,2.0,4.0,65.33,16928,1,0,0,3,1,0,2.0,0
0.0,0.0,3.0,204.0,80.75,16929,2,0,2,2,0,2,9.0,0
0.0,0.0,4.0,1.0,156.0,16930,2,0,2,3,0,1,10.0,0
0.0,0.0,4.0,86.0,72.25,16931,2,0,2,3,0,1,11.0,0
0.0,0.0,4.0,1.0,135.75,16932,2,0,2,2,0,2,9.0,0
0.0,0.0,3.0,104.0,75.0,16933,2,0,0,3,0,0,12.0,0
0.0,1.0,3.0,105.0,110.0,16934,2,0,1,2,0,0,10.0,1
0.0,3.0,4.0,6.0,49.59,16935,1,0,1,3,0,0,11.0,0
0.0,0.0,4.0,93.0,126.9,16936,2,0,1,1,0,1,6.0,0
0.0,1.0,3.0,131.0,94.5,16937,2,0,2,1,0,0,8.0,1
0.0,0.0,4.0,138.0,101.49,16938,2,1,0,5,0,1,8.0,0
0.0,0.0,3.0,20.0,66.0,16939,2,0,2,1,0,0,1.0,0
3.0,0.0,4.0,30.0,152.78,16940,2,0,1,3,0,0,10.0,1
1.0,0.0,4.0,134.0,114.96,16941,2,0,1,3,0,1,6.0,0
3.0,0.0,4.0,141.0,139.95,16942,3,0,2,6,0,0,8.0,1
0.0,1.0,3.0,257.0,101.5,16943,2,0,0,2,0,0,7.0,1
0.0,3.0,4.0,0.0,89.0,16944,2,0,0,1,0,0,7.0,0
0.0,0.0,4.0,0.0,103.0,16945,2,0,1,2,0,1,5.0,0
0.0,0.0,2.0,58.0,95.0,16946,1,0,1,1,1,0,10.0,0
0.0,0.0,4.0,10.0,120.8,16947,2,0,2,1,0,0,8.0,0
0.0,3.0,4.0,64.0,79.2,16948,2,0,2,1,0,1,11.0,0
1.0,0.0,1.0,5.0,99.88,16949,0,2,0,5,0,0,12.0,0
0.0,3.0,4.0,55.0,95.1,16950,2,0,2,1,0,1,6.0,0
3.0,0.0,4.0,28.0,130.8,16951,2,0,1,2,0,0,6.0,1
0.0,3.0,4.0,111.0,109.65,16952,2,0,2,5,0,1,6.0,1
0.0,0.0,3.0,213.0,130.0,16953,2,0,0,3,0,0,6.0,1
0.0,0.0,4.0,124.0,105.3,16954,2,0,1,3,0,1,8.0,0
0.0,0.0,4.0,63.0,90.06,16955,2,1,2,3,0,0,4.0,0
6.0,0.0,4.0,178.0,221.0,16956,2,3,0,2,0,2,7.0,1
3.0,0.0,4.0,198.0,159.3,16957,3,0,0,3,0,3,9.0,0
3.0,0.0,4.0,119.0,155.7,16958,3,0,4,6,0,0,8.0,1
0.0,0.0,1.0,3.0,0.0,16959,1,0,1,0,1,3,6.0,0
0.0,0.0,4.0,58.0,105.0,16960,2,0,0,1,0,0,9.0,0
0.0,0.0,4.0,58.0,136.18,16961,2,0,1,3,0,0,5.0,0
3.0,0.0,4.0,70.0,102.1,16962,2,0,0,4,0,2,5.0,0
3.0,0.0,4.0,19.0,120.12,16963,1,0,0,3,0,2,5.0,0
0.0,0.0,2.0,58.0,65.0,16964,1,0,0,1,0,0,8.0,0
0.0,1.0,3.0,39.0,101.5,16965,2,0,0,2,0,0,8.0,0
0.0,0.0,4.0,118.0,85.0,16966,2,0,2,3,0,2,11.0,0
3.0,0.0,4.0,57.0,131.58,16967,3,0,1,4,0,1,10.0,1
0.0,0.0,4.0,172.0,96.3,16968,2,0,1,2,0,1,6.0,0
3.0,0.0,4.0,270.0,108.8,16969,2,0,1,3,0,1,9.0,1
0.0,0.0,4.0,18.0,89.0,16970,2,0,2,3,0,1,1.0,0
0.0,0.0,3.0,58.0,80.0,16971,2,0,0,4,0,0,4.0,0
0.0,0.0,4.0,93.0,96.3,16972,2,0,0,3,0,3,4.0,0
0.0,0.0,4.0,23.0,85.67,16973,1,0,2,1,0,1,3.0,1
0.0,0.0,3.0,48.0,85.5,16974,2,0,1,4,0,1,8.0,0
0.0,1.0,3.0,257.0,80.0,16975,1,0,0,2,0,0,7.0,0
3.0,0.0,4.0,53.0,153.3,16976,3,0,0,3,0,3,6.0,0
3.0,0.0,4.0,81.0,119.07,16977,2,0,2,1,0,0,10.0,1
3.0,0.0,4.0,62.0,126.0,16978,3,0,2,1,0,3,11.0,0
0.0,0.0,3.0,349.0,80.0,16979,1,0,1,5,0,0,10.0,1
0.0,0.0,3.0,22.0,95.0,16980,1,0,0,1,0,0,10.0,0
0.0,0.0,4.0,185.0,81.77,16981,2,0,0,2,0,2,5.0,1
0.0,3.0,4.0,17.0,140.0,16982,2,0,0,4,0,1,10.0,0
3.0,0.0,4.0,209.0,72.75,16983,2,0,2,4,0,1,7.0,0
0.0,3.0,4.0,60.0,76.0,16984,2,0,2,4,0,1,11.0,0
5.0,0.0,4.0,58.0,161.33,16985,2,0,0,3,0,0,9.0,0
0.0,0.0,4.0,147.0,84.6,16986,1,0,0,1,0,2,12.0,0
0.0,0.0,4.0,4.0,91.0,16987,2,0,0,1,0,0,2.0,0
0.0,3.0,4.0,13.0,140.0,16988,2,0,1,2,0,2,10.0,0
4.0,0.0,3.0,166.0,130.0,16989,2,0,0,3,0,0,11.0,1
0.0,0.0,1.0,1.0,0.0,16990,1,0,0,1,0,1,7.0,0
0.0,0.0,4.0,42.0,118.16,16991,2,0,1,3,0,0,3.0,0
0.0,0.0,3.0,192.0,102.0,16992,2,0,2,3,0,0,9.0,1
0.0,0.0,4.0,17.0,114.4,16993,2,0,2,3,0,2,9.0,0
3.0,0.0,4.0,74.0,142.5,16994,3,0,1,2,0,0,7.0,0
0.0,3.0,4.0,144.0,118.8,16995,2,0,1,3,0,0,9.0,1
0.0,0.0,4.0,15.0,139.0,16996,2,0,0,4,0,1,8.0,0
0.0,3.0,4.0,58.0,71.1,16997,2,0,1,1,0,1,3.0,0
0.0,0.0,4.0,78.0,105.3,16998,2,0,0,3,0,1,3.0,0
0.0,0.0,3.0,192.0,95.0,16999,1,0,0,2,0,0,6.0,0
0.0,3.0,4.0,34.0,75.54,17000,2,0,1,0,0,1,5.0,0
0.0,1.0,3.0,220.0,128.0,17001,1,0,2,1,0,0,9.0,1
0.0,0.0,2.0,13.0,99.88,17002,1,0,2,3,0,0,9.0,0
3.0,0.0,4.0,266.0,117.3,17003,3,0,2,2,0,2,10.0,1
0.0,1.0,3.0,315.0,160.0,17004,2,0,1,2,0,0,9.0,1
0.0,0.0,3.0,304.0,89.0,17005,2,0,0,3,0,0,11.0,1
0.0,0.0,3.0,164.0,100.0,17006,1,0,0,2,0,0,10.0,0
0.0,3.0,4.0,58.0,89.4,17007,2,0,1,2,0,2,5.0,0
0.0,0.0,2.0,24.0,50.0,17008,2,0,2,1,0,0,12.0,0
5.0,0.0,4.0,3.0,240.0,17009,1,0,0,1,0,0,10.0,1
3.0,0.0,4.0,36.0,159.3,17010,3,0,0,2,0,2,7.0,0
0.0,0.0,3.0,118.0,110.0,17011,1,0,1,3,0,0,6.0,0
0.0,1.0,4.0,145.0,153.0,17012,2,0,1,1,0,0,10.0,1
0.0,0.0,4.0,80.0,149.4,17013,2,0,2,3,0,2,9.0,0
0.0,0.0,4.0,0.0,99.88,17014,2,0,1,1,0,1,9.0,0
0.0,0.0,4.0,95.0,90.0,17015,1,0,2,0,0,2,11.0,1
0.0,0.0,2.0,6.0,65.0,17016,1,0,1,1,1,0,10.0,0
0.0,1.0,3.0,292.0,115.0,17017,2,0,0,2,0,0,7.0,1
3.0,0.0,4.0,186.0,121.8,17018,2,0,2,1,0,1,7.0,1
3.0,0.0,4.0,58.0,153.77,17019,3,0,2,5,0,0,9.0,0
0.0,1.0,3.0,117.0,99.88,17020,2,0,2,1,0,0,8.0,0
3.0,0.0,4.0,15.0,141.68,17021,2,0,0,2,0,1,9.0,1
0.0,0.0,3.0,41.0,65.0,17022,2,0,0,1,0,0,12.0,0
0.0,3.0,4.0,5.0,75.0,17023,2,0,1,0,0,1,12.0,0
0.0,0.0,3.0,19.0,48.0,17024,2,0,1,1,0,0,9.0,1
3.0,0.0,4.0,134.0,133.2,17025,3,0,0,4,0,0,8.0,1
0.0,3.0,4.0,31.0,66.29,17026,1,0,5,10,0,1,12.0,1
3.0,0.0,4.0,57.0,109.29,17027,2,0,2,3,0,1,9.0,0
0.0,0.0,3.0,8.0,67.0,17028,2,0,0,2,0,0,3.0,0
3.0,0.0,4.0,102.0,150.15,17029,3,0,2,3,0,0,6.0,0
0.0,0.0,3.0,27.0,108.0,17030,2,0,0,2,0,0,9.0,0
0.0,0.0,3.0,286.0,90.0,17031,2,0,1,0,0,0,10.0,1
0.0,3.0,4.0,5.0,141.5,17032,2,0,1,3,0,2,9.0,0
0.0,0.0,3.0,221.0,65.0,17033,2,0,2,1,0,0,10.0,0
0.0,0.0,3.0,0.0,95.0,17034,1,0,0,1,0,0,3.0,0
0.0,1.0,3.0,39.0,109.0,17035,2,0,0,2,0,0,8.0,0
0.0,0.0,4.0,19.0,130.0,17036,2,0,1,2,0,0,5.0,0
0.0,0.0,2.0,0.0,65.0,17037,1,0,0,1,1,0,8.0,0
0.0,0.0,2.0,0.0,77.0,17038,2,0,1,0,1,0,11.0,0
5.0,0.0,4.0,10.0,207.9,17039,2,2,1,1,0,1,8.0,0
3.0,0.0,4.0,95.0,132.6,17040,2,0,1,3,0,1,5.0,0
3.0,0.0,3.0,51.0,60.0,17041,2,0,2,2,0,0,11.0,0
0.0,1.0,4.0,138.0,94.5,17042,2,0,2,1,0,0,8.0,1
0.0,0.0,3.0,13.0,71.0,17043,1,0,0,1,0,0,1.0,0
0.0,0.0,4.0,178.0,99.45,17044,2,0,0,4,0,1,8.0,0
0.0,3.0,4.0,17.0,89.0,17045,2,0,0,1,0,0,6.0,1
3.0,0.0,4.0,58.0,99.88,17046,2,0,0,1,0,0,9.0,1
3.0,0.0,4.0,123.0,114.69,17047,2,0,2,4,0,1,9.0,0
0.0,0.0,3.0,76.0,120.0,17048,1,0,1,0,0,0,10.0,1
0.0,3.0,4.0,2.0,134.0,17049,1,0,0,1,0,1,10.0,0
0.0,0.0,4.0,8.0,154.33,17050,2,0,1,2,0,0,7.0,0
0.0,0.0,3.0,114.0,40.67,17051,2,0,0,3,0,0,3.0,0
0.0,0.0,3.0,58.0,140.0,17052,2,0,0,2,0,0,6.0,0
0.0,0.0,4.0,106.0,92.28,17053,2,0,0,4,0,1,6.0,0
3.0,0.0,4.0,44.0,131.4,17054,2,2,0,1,0,1,7.0,0
0.0,1.0,3.0,58.0,110.0,17055,2,0,1,2,0,0,10.0,1
0.0,0.0,4.0,103.0,115.0,17056,1,0,0,2,0,0,4.0,1
3.0,0.0,4.0,58.0,131.4,17057,2,0,0,1,0,1,12.0,0
0.0,0.0,4.0,139.0,68.0,17058,2,0,2,4,0,0,11.0,1
0.0,3.0,4.0,7.0,99.88,17059,1,0,0,1,0,0,1.0,0
0.0,0.0,3.0,140.0,99.88,17060,2,0,0,5,0,0,12.0,0
0.0,0.0,3.0,57.0,90.67,17061,2,0,1,2,0,1,6.0,0
0.0,1.0,4.0,152.0,133.17,17062,2,0,2,4,0,0,7.0,1
3.0,0.0,3.0,208.0,90.95,17063,2,0,1,2,0,2,8.0,0
0.0,0.0,3.0,44.0,75.0,17064,2,0,0,3,0,0,2.0,0
0.0,0.0,4.0,34.0,81.0,17065,1,0,2,1,0,0,6.0,1
0.0,0.0,3.0,133.0,84.33,17066,2,0,1,2,0,1,3.0,0
0.0,3.0,4.0,6.0,69.5,17067,2,0,0,2,0,3,1.0,0
0.0,1.0,3.0,291.0,115.0,17068,2,0,0,2,0,0,8.0,1
0.0,0.0,4.0,93.0,90.9,17069,2,0,0,2,0,0,10.0,1
0.0,0.0,2.0,0.0,79.0,17070,1,0,0,2,0,0,1.0,0
0.0,3.0,4.0,244.0,98.4,17071,2,0,0,1,0,2,9.0,1
3.0,0.0,4.0,123.0,117.3,17072,1,0,0,2,0,1,5.0,0
0.0,1.0,3.0,102.0,80.0,17073,1,0,0,2,0,0,10.0,1
0.0,1.0,3.0,292.0,115.0,17074,2,0,0,2,0,0,7.0,1
3.0,0.0,3.0,56.0,60.0,17075,2,0,0,3,0,1,11.0,0
3.0,0.0,4.0,41.0,168.3,17076,3,0,2,1,0,2,8.0,0
3.0,0.0,4.0,20.0,63.22,17077,1,0,0,2,0,1,2.0,0
0.0,0.0,4.0,39.0,114.41,17078,2,0,2,3,0,2,11.0,0
3.0,0.0,4.0,24.0,144.5,17079,2,0,0,2,0,0,4.0,1
0.0,0.0,4.0,121.0,99.45,17080,2,0,2,2,0,0,5.0,1
0.0,0.0,4.0,58.0,101.0,17081,1,0,0,2,0,1,10.0,0
0.0,1.0,3.0,36.0,112.0,17082,2,0,0,3,0,0,10.0,0
3.0,0.0,4.0,131.0,103.5,17083,2,0,1,0,0,0,12.0,1
0.0,0.0,4.0,3.0,76.3,17084,1,0,2,4,0,1,1.0,0
3.0,0.0,4.0,1.0,152.67,17085,2,0,2,1,0,0,6.0,0
0.0,0.0,4.0,249.0,80.75,17086,1,0,2,2,0,0,10.0,1
0.0,0.0,2.0,3.0,79.0,17087,1,0,0,1,0,1,11.0,0
0.0,0.0,4.0,7.0,169.0,17088,2,1,1,0,0,2,7.0,0
0.0,0.0,3.0,58.0,75.0,17089,2,0,2,1,0,1,11.0,0
6.0,0.0,1.0,2.0,0.0,17090,1,0,0,1,1,0,9.0,0
0.0,0.0,3.0,166.0,110.0,17091,1,0,0,3,0,0,11.0,1
0.0,0.0,4.0,58.0,90.9,17092,2,0,0,3,0,1,3.0,0
0.0,0.0,4.0,0.0,103.5,17093,2,0,0,3,0,2,10.0,0
0.0,0.0,3.0,58.0,76.5,17094,2,0,1,3,0,0,5.0,1
0.0,0.0,3.0,27.0,120.0,17095,2,0,0,1,0,0,6.0,0
0.0,0.0,4.0,41.0,145.1,17096,2,0,0,3,0,0,8.0,0
0.0,0.0,4.0,148.0,114.3,17097,2,0,1,0,0,0,8.0,1
3.0,1.0,4.0,34.0,165.6,17098,3,0,0,5,0,1,3.0,0
0.0,0.0,3.0,132.0,70.0,17099,2,0,1,2,0,1,3.0,0
0.0,0.0,4.0,256.0,100.75,17100,2,0,2,3,0,0,10.0,1
1.0,1.0,3.0,58.0,102.74,17101,1,1,1,4,0,0,10.0,0
0.0,1.0,3.0,292.0,90.0,17102,1,0,0,2,0,0,7.0,0
0.0,0.0,3.0,213.0,130.0,17103,2,0,0,3,0,0,6.0,1
3.0,0.0,4.0,34.0,99.88,17104,3,0,2,1,0,1,10.0,1
0.0,0.0,4.0,215.0,96.3,17105,2,0,1,2,0,1,8.0,1
0.0,3.0,4.0,91.0,116.1,17106,2,0,1,1,0,0,5.0,0
5.0,0.0,4.0,1.0,174.0,17107,2,2,0,1,0,0,12.0,0
3.0,0.0,4.0,45.0,113.62,17108,2,0,2,4,0,0,4.0,1
0.0,0.0,4.0,69.0,120.0,17109,1,0,2,4,0,0,6.0,1
5.0,0.0,4.0,21.0,175.95,17110,2,2,0,4,0,2,6.0,0
0.0,0.0,4.0,290.0,73.95,17111,2,0,1,3,0,0,12.0,1
0.0,0.0,4.0,11.0,70.3,17112,1,0,2,0,0,1,1.0,0
0.0,0.0,3.0,14.0,80.75,17113,2,0,1,3,0,0,5.0,0
0.0,0.0,3.0,158.0,80.75,17114,2,0,2,1,0,0,9.0,0
0.0,0.0,2.0,58.0,95.5,17115,1,0,1,2,0,0,8.0,0
0.0,3.0,4.0,67.0,81.9,17116,2,0,1,2,0,0,4.0,0
0.0,0.0,4.0,52.0,85.85,17117,2,0,1,3,0,0,3.0,1
0.0,0.0,3.0,118.0,110.0,17118,1,0,1,1,0,0,6.0,0
0.0,1.0,3.0,39.0,101.5,17119,2,0,0,2,0,0,8.0,0
3.0,0.0,4.0,2.0,101.36,17120,1,0,1,3,0,0,11.0,0
0.0,0.0,4.0,122.0,113.78,17121,2,1,2,2,0,1,12.0,1
0.0,1.0,3.0,309.0,101.0,17122,2,0,1,2,0,0,5.0,1
6.0,0.0,1.0,2.0,0.0,17123,2,0,1,0,0,1,6.0,0
0.0,0.0,4.0,22.0,142.2,17124,2,0,0,5,0,0,5.0,0
0.0,0.0,2.0,0.0,159.0,17125,2,0,0,1,1,0,5.0,0
0.0,0.0,3.0,118.0,110.0,17126,1,0,1,2,0,0,6.0,0
0.0,0.0,2.0,2.0,79.0,17127,1,0,0,1,0,0,3.0,0
1.0,0.0,4.0,184.0,65.29,17128,2,0,2,6,0,1,10.0,0
0.0,0.0,3.0,134.0,65.0,17129,2,0,2,2,0,0,12.0,0
0.0,1.0,3.0,105.0,110.0,17130,2,0,1,2,0,0,10.0,1
3.0,0.0,3.0,109.0,90.95,17131,2,0,2,1,0,0,5.0,0
0.0,1.0,3.0,257.0,101.5,17132,2,0,0,2,0,0,7.0,1
0.0,0.0,4.0,36.0,99.88,17133,1,0,0,1,0,1,2.0,0
0.0,1.0,3.0,74.0,101.5,17134,2,0,0,2,0,0,9.0,0
0.0,0.0,4.0,13.0,99.88,17135,1,0,2,3,0,1,9.0,0
3.0,0.0,4.0,44.0,124.46,17136,2,0,2,5,0,0,8.0,0
0.0,0.0,2.0,3.0,136.0,17137,2,0,2,5,0,0,8.0,1
0.0,0.0,3.0,58.0,120.0,17138,1,0,1,2,0,0,10.0,1
0.0,3.0,4.0,17.0,75.66,17139,2,0,6,15,0,0,12.0,0
0.0,0.0,4.0,232.0,66.53,17140,2,0,2,3,0,1,10.0,0
5.0,0.0,4.0,14.0,204.75,17141,2,2,2,6,0,1,6.0,1
0.0,3.0,4.0,4.0,98.0,17142,2,0,1,0,0,1,3.0,0
0.0,0.0,4.0,62.0,76.5,17143,2,0,2,3,0,1,7.0,1
0.0,0.0,3.0,58.0,100.0,17144,2,0,1,3,0,0,10.0,1
0.0,0.0,4.0,142.0,99.45,17145,2,0,0,5,0,0,7.0,1
0.0,0.0,3.0,103.0,115.0,17146,1,0,0,2,0,0,4.0,1
3.0,0.0,4.0,228.0,120.34,17147,3,0,2,5,0,0,10.0,1
0.0,0.0,4.0,120.0,129.81,17148,3,0,2,5,0,1,9.0,0
0.0,0.0,4.0,287.0,106.2,17149,2,0,0,3,0,2,9.0,1
3.0,0.0,4.0,46.0,159.3,17150,3,0,1,2,0,2,4.0,0
0.0,3.0,4.0,160.0,80.1,17151,2,0,0,1,0,0,10.0,1
0.0,0.0,4.0,6.0,103.0,17152,1,0,2,0,0,0,3.0,1
0.0,0.0,4.0,84.0,105.4,17153,2,0,0,4,0,1,4.0,0
3.0,0.0,4.0,9.0,160.29,17154,2,0,2,5,0,1,7.0,0
0.0,0.0,4.0,56.0,56.83,17155,1,0,0,3,0,1,3.0,0
0.0,3.0,4.0,53.0,88.0,17156,2,0,0,2,0,1,11.0,0
0.0,0.0,4.0,64.0,99.3,17157,2,0,2,1,0,1,4.0,0
3.0,0.0,4.0,72.0,137.7,17158,3,0,0,2,0,2,4.0,0
3.0,0.0,4.0,62.0,115.04,17159,1,0,0,2,0,1,9.0,0
0.0,0.0,2.0,1.0,75.0,17160,1,0,0,1,1,0,12.0,0
0.0,3.0,4.0,109.0,68.72,17161,2,0,2,4,0,0,7.0,0
0.0,0.0,3.0,43.0,68.0,17162,2,0,1,2,0,0,3.0,0
0.0,0.0,4.0,58.0,99.66,17163,2,0,2,2,0,1,4.0,0
3.0,0.0,4.0,14.0,186.0,17164,3,0,0,3,0,2,5.0,0
0.0,3.0,4.0,102.0,86.82,17165,2,0,2,5,0,1,4.0,0
0.0,0.0,2.0,16.0,75.0,17166,1,0,0,1,0,0,3.0,0
0.0,0.0,4.0,22.0,114.0,17167,1,0,0,1,0,0,9.0,0
0.0,0.0,3.0,30.0,140.0,17168,2,0,0,2,0,0,6.0,0
0.0,0.0,2.0,99.0,81.0,17169,1,0,0,2,0,0,2.0,0
0.0,0.0,4.0,89.0,168.3,17170,3,0,0,2,0,2,9.0,0
